Başlık,Metin
türkiyeye iyilik,yalnız teğmenler bağırmadı türkiyede mustafa kemalin askerleriyiz sesleri yükseldi liselerde öğrenciler sokaklarda insanlar statlarda seyirciler sloganı atmaya devam zmirin kurtuluşu gününde kent mustafa kemalin askerleriyiz sözüyle çınladı gece türkiye zlanda milli maçı milli futbol takımımız güzel oyunla maçı kazandı tribünler coştu gurur dolu sevinç çığlıkları gökyüzüne yükseldi maçta binlerce futbolseverin doldurduğu tribünlerden mustafa kemalin askerleriyiz sloganı yükseldi futbolseverler dahil hepimiz mustafa kemalin askerleriyiz ktidar yazık söz suçmuş teğmenlere yükleniyor kılıçları çektiler bilmezler temizlenecek gözdağı veriyor anlaşılan atatürkçüler sindirilmek isteniyor endişe ediyorlar anlamak mümkün chp lideri özgür özelin ürkme kılıçtan vatan millet düşmanları ürkecek teğmenler kılıcı dosta güven düşmana kaygı versin çeker teğmenlere sahip çıkması gerçekçi yaklaşımdır mustafa kemalin askerleriyiz sözü hukuki yasaldır mustafa kemal atatürk milliyetçiliği anayasada yer alan maddedir okuyalım anayasa madde türkiye cumhuriyeti toplumun huzuru milli dayanışma adalet anlayışı insan haklarına saygılı atatürk lli yetçi li ği bağlı başlangıçta belirtilen temel ilkelere dayanan demokratik laik sosyal hukuk devletidir demek neymiş türkiye cumhuriyeti atatürk milliyetçiliğine bağlı demokratik laik sosyal hukuk devletiymiş teğmenlerin anayasaya bağlı olmaları zamandan suç sayılıyor beyler mezuniyet günü gelenek kılıçlarını kaldırıp mustafa kemalin askerleriyiz slogan atan teğmenlere tepki göstermek türkiyeye iyilik değildir tarih bilgisi kıt vali okurlarım sürekli soruyor erzurum valisi mustafa çiftçinin iddiaları süre vali mustafa çiftçi kinci abdülhamitin tahta çıkışını kutlama mesajı yayınlamış öve öve bitirememişti vali beye abdülhamit muhteşem yönetimiyle osmanlı devletini yüceltmişti gerçeklerden böylesine uzak iddia olamaz tarih tersini yazıyor anlaşılan vali bey tarihi okumamış öğrenmemiş 33 süren 2nci abdülhamit dönemi osmanlı mparatorluğunun hızla çöktüğü devirdir devlet zamanında kuzey afrika balkanlar kıbrıs mısırı kaybetti elden çıkan topraklar toplam kilometre karedir bugünkü türkiyenin katı toprağı abdülhamit döneminde kaybettik avrupa ülkelerinden aldığı borçlarla korkunç borç batağına gömülen osmanlının borçları atatürkün kurduğu türkiye cumhuriyeti ödendi erzurum valisi mustafa çiftçi değilse gerçekleri öğrenmiş tebessüm amerikalı turist temel amerikalı turist temele mister temel amerika özgürlükler ülkesidir mesela kafam kızarsa amerika başkanına söverim hakareti ederim ceza almam bizde demokrasi demiş temel dudak bükerek cevap vermiş amerikan başkanına söverim türkiyede demokrasi dostum günün sözü kendinize inanmazsanız başkaları inansın
gel kahrolma,maalesef sarsıcı geriye gidiş dönemi yaşıyoruz hukuk demokraside çağın dışına düştük akp milletvekili hulusi akarın eğitimin amacı bilgi allah korkusu kuldan utanmaktır sözlerinin üzerinde hassasiyetle durmamızın sebebi karanlığa gidişimizin hızlanmasıdır hulusi akarın yarattığı şokun devamını maalesef anayasa mahkemesinin başkanı kadir özkaya getirdi görevi anayasayı anayasanın laiklik ilkesini korumak kadir özkaya adımda laiklik ilkesini bizzat çiğnedi anayasa mahkemesinin alacağı hayati kararlara güvenebileceğiz laik türkiye cumhuriyetinin vatandaşları hazin duruma kahrolmaz mıyız kadir özkayanın konuşma hukuktan uzak dini referans alan anayasa mahkemesi başkanından cami imamının diyanet şleri görevlisinin konuşma gibiydi laik demokratik türkiye cumhuriyetine yürekten bağlı başkan özkayayı şaşkınlık üzüntüyle dinledi konuşmayı diyanet şleri başkanı ali erbaş yapsa yadırgamazdık görevine uygun konuşma olurdu anayasayı uygulaması gereken referansı hukuk yüce mahkemenin başkanı olmalıydı kadir özkayanın konuşmasına bakalım hukuk insanının yüce mahkemenin başkanının görüşlerine benziyor yüce kitabımız kuranı kerimde lokman hekimin oğluna yönelik tavsiyelerine ilişkin ayette evladım yaptığın iyilik kötülük hardal tanesi ağırlığında göklerin yerin noktasında bulunsa allah çıkartıp ahirette karşına getirir allah incelikleriyle bilir hakkıyla haberdardır denilirken yerde kıyamet gününde hassas terazi kurarız küçük haksızlığa uğratılmaz hardal tanesi hardal tanesi ağırlığında iyi kötü basit yapılanları getirir tartıya koyarız hesap sonucu yeteriz denilmektedir unutmayalım mizan kurulur defterler dürülür hesabı bizlerden sorulur dedik sözleri din adamı diyanet şleri başkanı başkası söylese sorun görevlerinin gereğidir alanı hukuk dindir sözleri söyleyen laik türkiye cumhuriyetinin anayasasını uygulamakla görevli hukuk adamı olunca ortada ciddi demektir anayasa mahkemesinin görevi demokratik laik sosyal hukuk devletini korumaktır kadir özkayanın sözleri hukuk adaleti dinî ilkelere dini kaynaklara dayandırmaktır anayasa rafa kaldırıldı dam cezası geri gelsin türkiyede idam cezası 1984 yılında fiilen kaldırıldı 2004 yılında hukuk sisteminden çıkarıldı tarihinde meclisin kurulduğu günden ölüm cezalarının durdurulduğu 1984 yılına 15i kadın hükümlü 712 kişi idam edildi bilgileri verdim toplumda idam cezasının geri getirilmesini isteyenler arttı konuda sayıda vatandaştan dam cezası isteyen mesajlar geldi bunlardan 92 yaşındaki okurum esat yavuztürke ait yavuztürk gönderdiği mesajda özetle zalimce katledilen nari n kızımız yüreği yanan gözü yaşlı 92 yaşında dedeyim dileğim gözü dönmüş katillerin ibret meydanda halkın önünde idam edilmesidir cesur milletvekilleri önerge versin millet meclisi yıllar kaldırılan idam cezasını geri getirsin değilse narin cinayeti defalığına geri getirsin önerim yüreği yananlar içindir 92 yaşındaki dede esat yavuztürkün duyguları toplumun tepkisinin örneğidir günün sözü dam vahşete cezadan topluma iyiliktir
hedefler tutmadı,sil baştan yeniden umutlarla ekonomiyi kurtarmaya mehmet şimşekin hedefi tutmadı planlar değişti önceki cumhurbaşkanı yardımcısı cevdet yılmaz ovpnin tutmayan orta vadeli programın güncellenmesini anlattı neresinden bakarsanız tel tel dökülen program sil baştan yeniden olacak ekonomi daralacak yoksulluk artacak şsizlik rakamları büyüyecek çalışmak zorunda olanlar asgari ücretle iş bulamayacak konkordato ilan batan iş yerleri artacak vatandaş bizler fazla vergi ödeyeceğiz asgari ücretliyi emekliyi dar sabit gelirlileri rahatlatacak oranda zam yapılmayacak fiyat artışları frensiz artmayı hız kesmeden sürdürecek ş bilmezliğin faturası vatandaşa kesilecek devletteki savurganlık hızla devam yazık millete maliye bakanı mehmet şimşek enflasyonu durdurmak ekonomiyi rayına oturtmak vaadiyle göreve geldiğinde enflasyon artış hızı 38 idi aradan yaklaşık buçuk geçti millet kemer sıktı gıdasından giyiminden kesti asgari ücretliler emekliler açlığa mahkûm edildi bunca eziyetten sonuç mehmet şimşek enflasyonu 38den 51 97ye yükseltti enagın açıkladığı gerçek enflasyon 90 35 can dayanmaz millet bunca eziyeti çekti fedakârlığı mehmet şimşekin gönlü sıkıntılar çekildi hâlâ çekiliyor şimşek bey ısrarla enflasyon düşüyor finansal istikrarda güçlenme ekonomide dengelenme beklentilerde iyileşme şüphe efendim elinizde tüi k kurum olduktan masa başında istediğiniz düşüşü sağlayabilirsiniz gerçek midesi boş insana toksun doyuramazsınız yandan zam fırtınaları ortalığı kasıp kavuruyor yandan enflasyon düşüyor ekonomi iyileşiyor ha boş lafları bırakın zor 2025 yılı bekliyor hepimizi gazeteci nfaz emri ülkemizin haline bakın doğruları yazıyorsun birilerinin kuyruğuna bastın hemen tehditler başlıyor türkiyede gazetecinin kaderi meslektaşımız murat ağırel ölüm tehdidi karşıya kaldı suçu kirli işleri ortaya çıkartıp menfaatleri zedelenen birilerini kızdırması tehdit acil önlem çağrısında bulunan chpli cumhur uzun ağırelin burnu kanasa sorumlusu iktidar çişleri bakanı polis murat ağıreli ölümle tehdit kişiyi yakaladı arkasında kimler nfaz emrinin ankaradan geldiğini söyleyen murat ağırel kiralık katiller infaz edilmem ihale yapılmış haleyi kiralık katiller almış anlaşmazlığa düşerek birbirlerini ifşa etmeye başlamışlar nfaz emrini milletvekili vermiş olduğuna dair bilgim memleketimizin hazin hali yazık tebessüm tribündeki öfke temel dursunla maça gider ara tribünler hareketlenir ortalık karışır adam fena yuhalanır şaşıran dursun sorar temel yan taraftaki adama kızdılar hakemin kafasına şişe fırlattığı isabet etmedi şte hakeme isabet ettiremediği kızdılar günün sözü önünde keder arkanda keder toplamı hayat eder
vergi ödemek ayıp mıdır,yukarıdaki başlığı görünce saçma soru diyebilirsiniz vergi vermek ayıp tersine gurur duyulması gereken olaydır vergi rekortmeni kazanan dürüst insanlar vergi verirler bakıyorum türkiyede vergi rekortmenleri utanılacak şeymiş kendilerini saklıyor çalıp çırpmadan kimseyi sömürmeden alın teriyle para kazandıysan devlete vergisini ödüyorsan alnının akıyla kazanılan para helaldir türkiyenin vergi rekortmenleri açıklandı ülkede vergi veren 100 kişiden 73ü isminin açıklanmasını istememiş çekindikleri korktukları ahbap çavuş ilişkileri sonunda zengin oldular orantısız ayıplı kazançlarından utandıkları gizleniyorlar süper zenginden 3ünün gizli tutması ödediği verginin bilinmesini istememesi ilginçtir rekor düzeyde vergi ödedikleri gurur duymaları vergi belgelerini şeref bayrağı dalgalandırmaları gerekir korktukları nedir bilmiyoruz şin garibi yalnız kişiler şirketler saklanıyor gizleniyor çekinceleri ülkede gelir vergisi ödeyen 100 kişiden 73ü kurumlar vergisi ödeyen 100 şirketten 34ü isimlerinin açıklanmasını istemiyor gizlilik akla vergi vermenin ayıplanacak yanı lk rekortmeni biliyoruz selçuk bayraktar haluk bayraktar rahmi koçu yürekten kutluyoruz rahmi koçun vergi rekortmenleri arasında şeref listesine girmediği listede yer alıyor toplum onunla gurur duyuyor düşünüyoruz simlerini gizli tutan zenginler türediler kara paracılar çekiniyorlar bilmediğimiz korkuları para kazanmaktan utanıyorlar ülkemizde yoksul kitleler yıkık garip acınacak yalnız karınlarını doyurmak yaşayan hayatta vaz geçmiş yaşama gücünü kaybetmiş milyonlarca insan varken paralar kazanmak gizlenen zenginlerin vicdanlarını rahatsız ülkemizde şeffaflık soruların cevaplarını bilemeyeceğiz bildiğimiz tek fazla para kazanıp kendilerini gizleyenlerin sayısının iktidar döneminde arttığıdır gerçek allah ıslah etsin diyanet şleri başkanı ali erbaş 30 ağustostaki cuma hutbesinde mustafa kemal atatürkün adını anmadı atatürk ali erbaşın yanında himalaya dağları dev isim yüce kişilik yel kayadan alır ali erbaş cuma hutbesinde atatürkten bahsetse bahsetmese önemi durum devletin kurucusuna bulunduğu ruhsal hali gösterir davranışı mütedeyyin gerçek dindar çevrelerde üzüntü yaratır atatürk ali erbaşın oturduğu makamın diyanet şleri başkanlığının kurucusudur kurucusuna saygı göstermeyen başkana sanırım saygı gösterilmez stanbul büyükşehir belediye başkanı ekrem mamoğlunun ali erbaş hakkındaki tepkisi sözleri okurlarımdan destek gördü yüzyıllardır gerileyen toprakları işgal edilen millet devlet dur dur diyen komutan mustafa kemal atatürk diyanet şleri başkanı milletim milli manevi duygularını taşıyan insan siyaset birilerine yaranıyor yarandığını bilmiyorum allah ıslah etsin günün sözü avuç para avuç gerçekten güçlüdür
bilgisiz cahil toplum arzu edenler,sözleri okur musunuz lütfen eğitimin amacı bilgi değildir allah korkusu kuldan utanmaktır ateistle deistler lgbti uğraşacaksınız sözleri cübbeli ahmet hoca söyleseydi şaşırmazdık ülkede genelkurmay başkanlığı milli savunma bakanlığı görevler yapan kayseri milletvekili hulusi akarın söylemesi tüylerimizi diken diken eğitimsiz cahil biridir desek okumuş ülkede makamlara gelmiş tarih coğrafya matematik bilgisine eğitim amacı bilgi allah korkusu yaratmak kuldan utanmakmış hulusi beyin kafası sapla samanı birbirine karıştırdı bilgi çağında yaşıyoruz uygar ülkeler bilgili toplum yaratma yarışında bilgi güçtür kuvvettir zenginliktir bilgi teknolojide geliştikçe ekonomide güçlenip zengin refah huzur yaşayan toplum yaratabilirsiniz hulusi bey bilgisiz allah korkusu toplum istiyor keşke allah korkusu allah sevgisi isteseydi dünyada sevgi güzel yoktur allah korkunç varlık millet allahtan korksun korkan insan sevmez toplum allah sevgisinden uzak kalsın hulusi akarın sözlerinden bilgisiz geri kalmış yoksul ülke düşündüğünü anlıyoruz zihniyet bilgisiz cahil sorgulamayan kolay yönetilecek millet ümmet arzu akp kayseri milletvekili hulusi akar uygar çevrelerde tepki yaratan sözleriyle bakıma partisinin eğitim anlayışını özetlemiş tarikatların mezheplerin içine sokmak istiyor bilmiyoruz yeniden bakan olabilmek iktidara şirin görünmeye çalıştığı iddiaları bilgi kurulan toplumlar dünyaya egemen dünyayı bilgide teknolojide gelişmiş zengin ülkeler yönetiyor hulusi akar kafasında olanlar bilgi neymiş yaa bilgi edinecek olacak ateist deist lgbti uğraşacaksınız denir zihniyete söylenir takdiri okurlarıma bırakıyorum cehalete methiye hulusi akarın yukarıda okuduğunuz sözleri ürpertici iktidar kanadında görüş süre akp yandaşı öğretim üyesinin çağ dışı sözleri tüylerimizi diken diken etmişti sebahattin zaim üniversitesi rektör yardımcısı prof dr bülent arı cehalete övgüler yağdırarak türkiyenin geleceği cahil nesil lâzım ülkede cahil halkın ferasetine anlayışına sezgisine güveniyorum okuma yazma oranı arttıkça hafakanlar basıyor demişti ktidar sözleri beğenmiş olacak ilkel görüşü savunan prof dr bülent arıyı terfi ettirerek yüksek öğretim kurumu yök denetim kuruluna atamıştı türkiyede yönetim devam ettikçe bilir neler neler duyacağız aklımızı kaçırmazsak iyidir tebessüm oteldeki balayı temelin kaldığı otel odasının yanındaki odada evli çift balayındalar duvarları ses geçirdiği temel evlilerin konuşmalarını duyuyor uyuyamıyor gelin damada rüyada gibiyim olduğuma türlü inanamıyorum hayatım inanamıyorum deyip duruyor sabrı tükenen temel sonunda dayanamayıp yandaki odanın kapısını çalıyor damat açıyor kapıyı temel bak delikanlı kızı inandır gelip inandıracağım
atatürkün askeri türkiyenin askeridir,kara harp okulundan mezun diplomalarını alan genç teğmenlerin mustafa kemalin askerleriyiz slogan atmalarının atatürk karşıtı çevrelerde endişe öfke yarattığı görülüyor buluttan nem kapan gölgeleriyle kavga insanlar disiplinsizlik derhal soruşturma açılsın yırtınan kızgın gruplar uzun yıllardan teğmenlerin diploma törenlerinde yemin ettiklerini bilmiyorlar hatırlamak istemiyorlar yemin ant içeriz laik demokratik türkiye cumhuriyetinin bağımsızlığına ülkenin bölünmez bütünlüğüne yüce türk ulusunun namus şerefine aziz vatanın karış toprağına uzanacak eller karşısında bulacak kılıçlarımız daima keskin hazır olacaktır bizler türk istikbalinin evlatlarıyız şerefimizle doğduk şerefimizle yaşayacak şerefimizle öleceğiz bunca yıldır edilen yemin yönlere kaydırılmaya çalışılıyor mustafa kemalin askerleri yalnız cephede savaşlarda demokraside uygarlıkta devrimlerinde milli eğitimde çağdaşlıkta türlü düşmanla mücadelede türkiyenin askeri demektir teğmenlerin sloganı ülkede atatürk düşmanlığı yapanları çileden çıkarttı türk silahlı kuvvetleri tarihinde genç kızımızın kara hava deniz harp okulunu üstün başarı göstererek birincilikle bitirmeleri gerici grupları rahatsız çevrelerde kadının adı orta çağda kalmış kafalarıyla kadını küçümser aşağılar erkeğin hizmetinde ev işleri yapan çocuk doğuran varlıklar görür mustafa kemal atatürk kadının değerli varlık hatırlatarak ey kahraman türk kadını yerde sürünmeye omuzlar üstünde göklere yükselmeye layıksın demişti atatürkün kadınlara önem veren sözleri uzun yıllardır gerici çevreleri rahatsız atatürkün kızları karada havada denizde birinci başarılarıyla ulusa gurur mutluluk verdiler liboşlar tarikatçılar cemaatçiler düşmanları yetmez evetçi zavallılar bozuluyor varsın bozulsunlar çağın gerisinde kalmışlar allah ıslah etsin demeleri bekleniyordu akp 22 yıldır iktidarda türkiyede ordu dahil dizayn etmeye çalışıyorlar gatayı askeri liseleri harp akademilerini astsubay hazırlama okullarını kapattılar kapatılan okullar milli savunma üniversitesinin çatısı altında birleştirildi okullara hassas ölçütlerle seçilen gençler alındı eğitilip yetiştirildi önceki mezuniyet töreninde mustafa kemalin askerleriyiz slogan atan teğmenlerin ak partinin askerleriyiz slogan atmaları bekleniyordu bilmiyoruz çevrelerde hayal kırıklığı kızgınlık yarattılar genç teğmenler atatürke cumhuriyete sahip çıkıp çağdaşlık yolunda türkiyeye umut oldular tebessüm temelin savaşı temel kahramanlık destanı yazayım çine savaş açmaya karar verip hemşerileriyle toplantı düzenlemiş toplantı uzun sürünce arkadaşı salona dalarak ula çinliler kalabalık korktunuz bağırmış temel kızmış korkması yaa çinliyi gömeriz yer arıyorduk günün sözü kadın denilen varlık yüksek yüce varlıktır atatürk
eğitimsiz toplumlar yabancılara yem,kahrolmamak mümkün güzel ülkemiz hale geldi uygulanan gerici eğitim sistemiyle maalesef avrupaya afganistana yelken açmış durumdayız yetişmiş parlak beyinlerimiz batı ülkelerine göç türkiye yüzyılı maarif modeli adını verdikleri fenden bilimden uzak eğitim sistemiyle ran afganistan modeli dindar kindar gençlik yetiştirilmek isteniyor milli eğitim bakanı dinî eğitim bakanı imiş davranarak tarikat cemaatleri eğitim sistemimize sokan imamları okullarda ders vermeye yollayan bakan yusuf tekin tarikat cemaat dediğiniz sivil toplum örgütleri işbirliğine devam edeceğiz talep sürece imam hatip okulu açacağız talep malep bugüne yüzlerce lise imam hatipe dönüştürüldü 313 imam hatip lisesi baskı yoluyla doldurulamıyor bakan yusuf tekinin osmanlı dönemindeki medreselere özendiği anlaşılıyor medrese sistemi osmanlı halkını cahil bırakmış 90dan fazla okuma yazma bilmeyen cahil cühela toplum yaratmıştı türkiyeyi medrese sistemine sokma çabaları geçmişten ders almamışlar cahil toplumlar eğitimli toplumlara yem bilmiyorlar koskoca osmanlı mparatorluğunun batış sebeplerinden önemlisinin cehalet hâlâ anlayamadılar türkiyeden beyin göçü istatistiklerinde iyi eğitimli gençlerin avrupa amerikaya göç görülüyor tüi k verilerine geçen ülkemizden amerika ngiltere almanya kanada ülkelere giden eğitimli insanlarımızın sayısı 196 86 kişi rahat huzurlu hayat sağlamak umuduyla gidenler listesinde bilgisayar uzmanı mimar matematik fizik mühendisi hemen meslekten insan imam müezzin anlaşılan hayatlarından memnunlar devlet okullarına dayatılan korku kulluğa dayalı gerici müfredat türkiyeyi geriye götürecek asıl beka sorunu yazıklar milli eğitim bakanı yusuf tekinin gönlü okulların pislik kalmasına razı anlamak mümkün okullar açılalı haftalar temizlik görevlisi tasarruf nedeniyle eleman alınmamış akıl temizlikten tasarruf binlerce okul pislik tuvaletler leş yan kir pas nşallah salgın hastalık patlak vermez kokmaya başlayan sınıfları öğrenci velileri temizlemeye çalışıyor ş bilmez yöneticiler türkiyeyi hale getirdiler milli eğitim bakanı hazret sonradan hidayete ermiş olacak 30 temizlik görevlisi alacağız şimdiye almadın beyefendi 30 temizlik görevlisi 54 okula yeter şte koca türkiye yazıklar bakan tekin hemen istifa etse türkiyeye hayırlı iş yapmış tebessüm otomobil çarpınca temele caddede model lüks araba çarpar güçlükle ayağa kalkıp üstünü başını silkerken telaşla yanına koşan arabanın sahibi özür dileyerek 1000 dolar vereyim şikayetçi olmayın der teklifi hemen kabul temel parayı cebine koyarken adama sorar buradan geçeceksiniz beyefendi günün sözü yerde zulüm haksızlık sonsuza dek süremez
yangın bacayı sarmış anayasa istiyorlar,ülke yangın yeri enflasyonun hızı bütçeleri yakıp kavuran alevlere benziyor fiyatlar yarış atı koşuyor tutabilene aşkolsun şsizlik sığınmacı istilası liyakatsizlik hak hukuk adalet dertler türkiyenin temel sorunlarının başında yer alıyor hal böyleyken konuların iktidarın gündeminde önceliği ktidar anayasa tutturmuş ille anayasa istiyor ülkede yoksullaşmanın nedeni yönetimin anayasa talebi yazık ülke gerçeklerinden uzak önceliğiniz halkın geçim derdi yarı aç yarı tok yaşayan insanlar derinleşen yoksulluk anayasa sorduğunuzda anayasa darbe anayasası vesayet anayasası anayasadan kurtulmalıyız diyorlar geçen yıllar anayasanın yaklaşık 80i değiştirildi değişmeyen bölüm türkiye cumhuriyetinin temelini oluşturan değiştirilmesi teklif edilemeyecek maddesi gözlerini diktiler kendileri söylemiyor iktidarın ortaklarından hüda parın genel başkanı 4üncü maddeyi kaldıralım deyip duruyor lk maddeyi koruyan 4üncü madde kaldırılınca sıra korumasız kalan maddelere gelecek ktidar ortağı laik türkiye cumhuriyeti karşıtı hüda par cin olmadan cin çarpmak isteyen parti aklı sıra milleti kandıracak millet tahmin edemediği akıllı ktidarın ısrarla gündemde tutmaya çalıştığı anayasa talebi kısım yurtsever akpliler arasında rahatsızlık yaratmış durumda mesela akp eski milletvekili şamil tayyar araştırmalarda öne çıkan başlığının hayat pahalılığı şsizlik sığınmacılar liyakat açıklayarak anayasa talebi 20ye girmiyor gezdiğimiz dolaştığımız yerde anayasa isteğinde bulunan tek kişi görmedik sade demokratik anayasa arzumuzdur toplumun öncelikleri millete yoksulluk başta sıkıntılar yaşatan akp sanırım anayasa tartışmaları başlatarak ülkede gündem değiştirmek istiyor halk yutmayacak dedik memlekette yangın bacayı sarmış anayasa istiyor mevcut anayasa yapamadıkları tek maddelik anayasa ktidar ısrarla anayasa istiyor anayasanın sırrı gerekçesi nedir mizah ustası müjdat gezenin sözleriyle anlatmak günün anlam önemi siyasetin ruhuna uyacaktır sanıyorum müjdat gezen bence anayasa değişikliği yapılmalıdır ekliyor anayasa tek maddeden oluşmalıdır madde baştaki kişi bildiği bilmediği konuda ülkeyi yönetmekte tek yetkilidir sorumluluğu yoktur görev baştaki kişi ölünceye devam eder anayasa madde dahil tek maddeden ibarettir ktidarın gönlünde yatan anayasa bilmiyoruz diyelim hayırlı tebessüm fırsatçılar soyguncular adam avaz avaz bağırıyor vatandaşın rızkını çaldılar fırsatçılar soyguncular hemen yakalayıp götürüyorlar adamcağız yırtınıyor yahu ülkede özgür miyim bağıramaz mıyım özgürsün bağırabilirsin tutuklama bağırmaktan devlet sırrını açığa vurmaktan günün sözü
chpyi bekleyen tehli ke,chpnin değişim sloganıyla ankarada başlattığı tüzük kurultayı partiye hareket canlılık getirdi hedef erken seçim iktidar chp genel başkanı özgür özel kurultayda chp değişecek türkiye değişecek doğrudur şahsen chpnin anda türkiyenin umudu düşünüyorum belirteyim chp dahil partiye mensup değilim bugüne siyasi parti organik bağım olmayacak partinin ülkeye mazlum millete yararlı olacağını düşünüyorsam destekledim anda görünen tek umut chpdir ktidara aday partinin gelirde adalet vurgusu önemlidir chp türkiyeyi bugünkü çaresizliğinden kurtarabilir hukuk adaleti yeniden işler hale getirebilir ekonomiyi düzeltip sürekli yoksullaşmakta halkın acılarına dertlerine çare bulabilir ülkenin düzlüğe çıkabilmesi akp iktidarının gitmesi gerekiyor iktidar devam ettikçe mehmet şimşek politikalarıyla mazlum millet yoksullaşmaya devam edecektir chpye hatırlatmak zorundayım aman ha anketlerde birinci çıkmaya bakıp sakın rehavete kapılmayın gevşemeyin duygu tehlikedir sonuçta hayal kırıklığı yaratır chp ülke kötüye gidiyor halk perişan akp eriyor seçim garanti kazanırız düşünce içine saplanmamalı hesaplarını rakibinin çöküşüne programına halka umut güven vermesine yapmalı seçimin garantisi yoktur anketlerde chp hayli önde görünüyor unutmamak gerekir an seçim atmosferi değiliz muhtemel erken seçimde iktidarın devletin sınırsız gücünü kullanacağını seçim ekonomisi uygulayarak devletin imkânlarını halkın önüne sereceğini unutmamak gerekiyor eski seçimlerde hazırlanması muhtemel düzmece sahte videolar cabası chpnin yumuşama normalleşme söylemiyle iktidarın ayağına gitmesi yanlıştı saatten saraydan ufak yumuşama normalleşme beklemesin kemal kılıçdaroğlunun dediği sarayla müzakere mücadele chp iktidar partisini sıkıştırdığı bunaltabildiği oranda erken seçim hedefine ulaşabilir chp kazanırız havasına girerse özgür özelin derdin çaresi halk patisi sözleri havada kalır ülkeye yazık yurt dışındaki türklerden teğmenlere övgü mustafa kemalin askerleriyiz dedikleri teğmenler hakkında soruşturma açılmasına yalnız türkiyede yurt dışında yaşayan türkler arasında tepkiler yükseldi avrupa amerikadaki türkler siyasi kararla soruşturma açılmasını buluyor genç teğmenlerimizle gurur duyduk türk mustafa kemalin askeridir diyorlar avrupa atatürkçü düşünce dernekleri federasyonu genel başkanı dursun atılgandan mesaj geldi yazıyor mezun teğmenlerimiz mustafa kemalin askerleriyiz sözlerini haykırarak ordularına katıldılar saygın teğmenlerimiz mezuniyet yemininde eksik bölümü tamamlamışlardır kendilerini yürekten kutluyoruz iyi bilinmelidir yemin törenindeki atatürkün evlatları ordularını düşmanlarına bırakmayacaklardır teğmenlerimiz dünyanın neresinde türk varsa baş tacı yapılacaklardır günün sözü cesaret korkudan ölsen devam etmektir
ülkemizi saran yalan rüzgârları,türkiye hayaller dünyasında yaşatılmak isteniyor hayal gerçek birbirine karıştırılınca sonuç hüsran seçim döneminde vaatler arş âlâya gökyüzünün dokuzuncu katına çıkıyor tozpembe gösteriliyordu sonrası hayal kırıklığı acı ıstırap seçim öncesi rekor düzeyde petrol bulduk zengin doğalgaz yatakları keşfettik petrol ithalatçısı petrol satan ülke olacağız uçuk lâflarla halk avutuluyordu seçimlerde milli petrol müjdeleri açıklanırken halk inansın sözde yerli milli doğalgaz evlere ay bedava indirimli dağıtılmıştı hâlâ dışarıya milyarlarca dolar petrol doğalgaz parası ödüyoruz ktidar şler iyi gidiyor derken halk sürekli fakirleşiyor emeklilere asgari ücretlilere yoksulluktan kurtaracak ücretleri veremiyoruz devletteki akıl almaz savurganlık hız kesmeden devam ekonomi yönetiminin açıkladığı yıllık orta vadeli programda yerli petrolün yerli doğalgazın yer almaması vaatlerin oranda hayal ürünü gösterdi dışa bağımlı türkiyenin petrol doğalgaz alımları azalmadığı artıyor malın fiyatları tavan yaparken enflasyon rakamları iniyormuş açıklıyorlar anlamak zor ekonomiyi maliye bakanı mehmet şimşek bilen ekonomiden sorumlu eski devlet bakanı prof dr işın çelebi tvdeki programda rakamları çarpıtarak enflasyonu düşürmeye çalışıyorlar katılmıyorum maliye politikalarında sınıfta kaldık kibar insan fazlasını söylemedi maliye bakanı şimşek falcı sık sık enflasyonun ineceği tek haneli rakama düşeceği tarihleri açıklıyor dediği rakamların tutacağına kesinlikle inanıyorum enflasyon gerektiği düşmeyecek açıklanan rakamlar şimşekin dediği olacak elinde türkiye statistik kurumu tüi k kuruluş enflasyonu kâğıt üzerinde sifira indirmek mümkün çarşı pazardaki fiyatlar nala giden yarış atları koşmaya devam ederken uyduruk rakamlar anlam ifade etmez fiyat artışlarını durdurup emekli asgari ücretli işçi memurların gelirlerini artırdığı vakit mehmet şimşeke başarili derim işın çelebinin dediği sınıfta kalmış durumdayız ayrı karakter koyun kurt çoban köpeği nsan eşref mahlûktur yeryüzündeki yaratıkların şereflisi demektir nsan sırlarla dolu canlı türüdür nsanların yüzlerini tanıyabilirsiniz yüreklerini kişi fazla değişmez 7sinde 70inde odur insanı anlamıyla tanımak eline güç vermelisiniz zayıfken eline güç geçince insanın gerçek karakteri ortaya çıkar nsan zalimse güç kazanınca zayıfları paspas çiğner ezer kişinin konuştuğuna söylediğine düşündüğüne yaptığına bakmalıdır bilim adamları yeryüzünde ara tipler hariç temel tip belirtiyor koyunlar koyun tipli insanlar sürüdür yalanlara kolay inanır yerde otlarlar kurtlar akıllı gaddar yırtıcı tiplerdir koyun sürülerine saldırıp varlığıyla yaşarlar çoban köpekleri grup koyunları kurtlardan korumaya çalışan insanlardır hayatlarını fedakârlığa adamışlardır gruba giriyoruz düşünüp yüzleşmek gerekiyor günün sözü kör köre yol gösterirse ikisinin sonu çukur
